what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383743558858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383743582536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383743587946
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383743588090
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383743588171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383743614485
error,log,,,"Could not publish server configuration: C:\\Users\\Gustavo\\Documents\\GitHub\\developAust\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1383743615627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383743615652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383743628780
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1383743634317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383743642614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383743648067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383743652156
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1383743652262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383743655561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383743690869
error,log,,,"Could not publish server configuration: C:\\Users\\Gustavo\\Documents\\GitHub\\developAust\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1383743692062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383743692089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383743693342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383743713478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801452394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801455411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801636662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801653264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801655198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801658173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801659440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383801661952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801664893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801666367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383801673421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801772833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801774258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383801776421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383801781061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801782117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801784827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383801808670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383801816399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383801816582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383801817462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801818028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801819605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383801823674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383801831611
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383801879318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801889085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801905052
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383801905502
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383801905620
error,log,,,"Could not publish server configuration: C:\\Users\\Gustavo\\Documents\\GitHub\\developAust\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1383801906249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801906379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801907564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801913066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383801948238
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383801960460
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383801965111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383801984955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802030244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802041866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802048760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802060636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802064767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802067342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802072322
error,log,,,"Could not publish server configuration: C:\\Users\\Gustavo\\Documents\\GitHub\\developAust\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1383802073538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802073656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802075363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383802076873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802085629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802087811
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1383802093300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802094957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802095182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802127909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802130096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802132288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802137741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802144550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1383802153147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802163277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802168721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802174281
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383802176182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802181051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802201635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802205188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802219417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802222674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802227214
error,log,,,"Could not publish server configuration: C:\\Users\\Gustavo\\Documents\\GitHub\\developAust\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1383802228477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802228542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802228657
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383802228863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802230185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802230355
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1383802238407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802239784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802241335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802252726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802259811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802264975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802268451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802270150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802275450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802276498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802284451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802290925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802293936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802295997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802305534
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383802307152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802312726
error,log,,,"Could not publish server configuration: C:\\Users\\Gustavo\\Documents\\GitHub\\developAust\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1383802313989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802314063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802315151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802357631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802385008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802420290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802426569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1383802430416
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1383802434507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802439961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383802442719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802443367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383802450793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383802450984
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1383802451126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383802452419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802457093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802459192
error,log,,,"Could not publish server configuration: C:\\Users\\Gustavo\\Documents\\GitHub\\developAust\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1383802460453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802460518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802463397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383802464943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802475636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802478579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802485394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802489081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802494795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802498929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802502679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802512124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802525833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802531848
error,log,,,"Could not publish server configuration: C:\\Users\\Gustavo\\Documents\\GitHub\\developAust\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1383802533113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802533204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802535933
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383802537007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802547394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802560154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802569030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802571074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802580863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383802581146
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1383802589766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802591184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802592268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802607425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802612681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802640411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802643656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802645020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802645478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802651982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802665147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802740482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802744060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802744510
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383802744591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextEditor",1383802744591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802746245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802751792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextEditor",1383802751797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383802773275
error,log,,,"Could not publish server configuration: C:\\Users\\Gustavo\\Documents\\GitHub\\developAust\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\conf\\server.xml (The requested operation cannot be performed on a file with a user-mapped section open).",1383802774537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802774610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802776213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802781445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802781667
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383802781745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextEditor",1383802781746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802790969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802800368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802810195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383802837723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383802837902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383802838618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802850577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802861247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802861780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802864129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802868488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802875190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383802879012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1383802880292
